Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2019-11-19,78.0,0.0,0.0,0.0,0.14091036414565825,-0.2681659758090973,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-20,102.0,0.12413557767868041,0.0,0.0,0.1272687465790914,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-21,113.0,0.0,0.0,0.0,0.1292016806722689,-0.37633020877838136,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-22,65.0,-0.32776608467102053,0.0,0.0,0.1316137566137566,-0.9500184655189514,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-23,18.0,-0.8790019869804382,0.0,0.0,0.0787170868347339,-0.9500184655189514,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-24,20.0,-0.5345264315605164,0.0,0.0,0.07809523809523809,-0.9500184655189514,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-25,36.0,-0.5277340412139893,0.015384615384615385,0.0,0.08343589743589744,0.5206950704256693,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-26,74.0,-0.7628100872039795,0.0,0.0,0.10936507936507937,0.16140878200531006,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-27,24.0,-0.18551827669143678,0.0016359918200409,0.0,0.07530266521118983,0.2829386194547017,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-28,20.0,-0.3698798656463623,0.008695652173913044,0.0,0.064648033126294,0.2829386194547017,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-29,16.0,-0.18915066719055176,0.0070287322849932055,0.0,0.08286827107080455,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-11-30,11.0,-0.4405684590339661,0.0,0.0,0.06785214785214785,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-12-01,13.0,-0.18915066719055176,0.0125,0.0,0.07973596256684493,0.0,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-12-02,74.0,-0.9161861419677735,0.0,0.0,0.1668803418803419,-0.018175452947616577,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
