Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2021-06-23,20.0,-0.706857967376709,0.10765993265993265,0.0,0.0,0.0068509578704833984,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-24,17.0,-0.18895915746688843,0.08940760389036251,0.0,0.013793103448275862,0.0,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-25,9.0,0.15333640575408936,0.07438829286655373,0.0,0.012121212121212121,-0.06309705972671509,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-26,5.0,0.23328152894973755,0.08540634623108849,0.0,0.002061855670103093,-0.06309705972671509,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-27,6.0,-0.03085542917251587,0.11360173160173159,0.0,0.0,-0.06309705972671509,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-28,9.0,0.0,0.09839896945160102,0.0,0.0,0.17943105432722303,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-29,4.0,-0.2378484606742859,0.04970378845664887,0.0,0.0,0.4050596594810486,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-06-30,11.0,0.0,0.10180086580086581,0.0,0.0,0.3524500012397766,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,-63.590144
2021-07-01,10.0,0.0,0.07534154321469795,0.0,0.0,0.09485765695571899,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-02,7.0,0.0,0.03926250224717913,0.0,0.004701627486437613,0.22377114295959472,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-03,3.0,-0.2557849685351054,0.06347886347886349,0.0,0.009009009009009009,0.22377114295959472,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-04,4.0,-0.4276935011148453,0.07540162448111017,0.0,0.0,0.22377114295959472,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-05,5.0,-0.5355414986610413,0.036081672528220046,0.0,0.007819093989574252,0.22377114295959472,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-06,4.0,-0.1389341652393341,0.029307321155147243,0.021739130434782608,0.006552006552006552,0.8665384650230408,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-07,6.0,-0.7140351176261902,0.061750341612410574,0.0,0.040233100233100234,-0.19228570461273192,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-08,6.0,-0.1935916781425476,0.08355473966152498,0.0,0.03403781979977753,0.3836967945098877,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
2021-07-09,8.0,-0.35734412670135496,0.05826580748057828,0.0,0.023026315789473683,-0.945730060338974,-0.2043649743969456,-0.06056654992741796,-0.017405489459633827,33.143823499999996
